zipcode,centile,superzip,rank,city,state,adultpop,households,college,income
18251,37.81676,0,,Sybertsville,PA,67,20,7.46269%,73.5525
5836,37.81652,0,11092,East Hardwick,VT,805,337,20.12422%,51.73258
54451,37.81428,0,11093,Medford,WI,7363,3099,13.40486%,63.31138
61251,37.8122,0,,Fenton,IL,204,88,11.76471%,66.13448
99185,37.81187,0,11094,Wilbur,WA,1004,427,19.0239%,53.62206
43527,37.81116,0,11095,Holgate,OH,1574,684,10.03812%,69.10535
88065,37.81067,0,,Tyrone,NM,239,116,21.33891%,49.62996
24137,37.8101,0,11096,Penhook,VA,1832,760,14.68341%,61.09892
49319,37.80728,0,11097,Cedar Springs,MI,8435,3817,11.83165%,66.01288
54106,37.80418,0,11098,Black Creek,WI,2863,1235,9.50052%,70.02852
45237,37.79908,0,11099,Cincinnati,OH,15724,6000,20.15391%,51.66982
67661,37.79408,0,11100,Phillipsburg,KS,2524,1019,15.88748%,59.02114
4292,37.79322,0,11101,Sumner,ME,611,262,17.67594%,55.93651
13114,37.79193,0,11102,Mexico,NY,4060,1697,14.35961%,61.64811
30165,37.78448,0,11103,Rome,GA,23110,9693,17.87971%,55.57823
17859,37.77759,0,11104,Orangeville,PA,1977,778,15.98381%,58.842
75020,37.773,0,11105,Denison,TX,14739,5897,17.33496%,56.50924
56221,37.76875,0,11106,Chokio,MN,748,273,15.7754%,59.19244
50441,37.76746,0,11107,Hampton,IA,3942,1589,15.27144%,60.05545
18415,37.76614,0,11108,Damascus,PA,881,347,22.36095%,47.83593
28613,37.76219,0,11109,Conover,NC,13495,5563,13.96073%,62.30845
97065,37.75837,0,,Wasco,OR,434,179,17.97235%,55.39124
47040,37.75736,0,11110,Rising Sun,IN,3247,1380,12.04188%,65.61014
49011,37.75608,0,11111,Athens,MI,1429,617,10.42687%,68.3914
58640,37.75546,0,11112,Killdeer,ND,824,331,18.81068%,53.9385
8618,37.74901,0,11113,Trenton,NJ,22664,8793,16.51959%,57.88614
14571,37.74257,0,11114,Waterport,NY,807,309,18.46344%,54.53346
46773,37.7417,0,11115,Monroeville,IN,2354,1026,11.85217%,65.92527
3607,37.741,0,,South Acworth,NH,197,71,26.39594%,40.8625
76890,37.74078,0,11116,Zephyr,TX,624,282,17.14744%,56.79953
95537,37.74056,0,,Fields Landing,CA,160,44,10%,69.11581
73503,37.73938,0,11117,Fort Sill,OK,4154,1398,21.71401%,48.91993
21607,37.73813,0,,Barclay,MD,403,172,10.66997%,67.94813
72863,37.73773,0,11118,Scranton,AR,1067,462,17.15089%,56.7773
28394,37.73667,0,11119,Vass,NC,2793,1236,18.61797%,54.24709
57212,37.73552,0,11120,Arlington,SD,1417,583,16.79605%,57.38403
59853,37.735,0,,Noxon,MT,437,183,22.65446%,47.28412
56187,37.73261,0,11121,Worthington,MN,8292,3335,16.29281%,58.24443
93626,37.73009,0,11122,Friant,CA,882,380,18.93424%,53.69136
44201,37.72861,0,11123,Atwater,OH,4494,1952,10.30263%,68.56008
67452,37.72734,0,,Hunter,KS,177,74,25.42373%,42.497
43162,37.72604,0,11124,West Jefferson,OH,4528,1967,10.84364%,67.62122
80642,37.72431,0,11125,Hudson,CO,1785,776,8.79552%,71.14913
67417,37.72378,0,,Aurora,KS,140,56,12.14286%,65.38
54610,37.72338,0,11126,Alma,WI,1313,530,14.69916%,60.96685
66002,37.72077,0,11127,Atchison,KS,8188,3307,19.41866%,52.82704
58377,37.71845,0,,Starkweather,ND,258,104,22.48062%,47.54957
97064,37.71777,0,11128,Vernonia,OR,2227,953,13.96497%,62.22215
95459,37.71705,0,,Manchester,CA,387,146,23.51421%,45.766
93526,37.71679,0,11129,Independence,CA,547,200,15.35649%,59.8227
46978,37.71625,0,11130,Royal Center,IN,1429,637,10.007%,69.03867
23927,37.71497,0,11131,Clarksville,VA,3233,1347,18.37303%,54.61976
51247,37.71333,0,11132,Rock Valley,IA,2749,1179,14.58712%,61.13945
62601,37.71247,0,,Alexander,IL,371,162,12.938%,63.97956
50210,37.71209,0,11133,New Virginia,IA,1043,446,14.18984%,61.82071
30132,37.70881,0,11134,Dallas,GA,10921,4806,11.55572%,66.35547
18459,37.70579,0,,South Canaan,PA,63,24,25.39683%,42.497
56573,37.70475,0,11135,Perham,MN,3724,1549,17.26638%,56.50401
57634,37.70371,0,,Keldron,SD,88,38,15.90909%,58.842
11901,37.69928,0,11136,Riverhead,NY,16022,5611,15.11671%,60.20452
21052,37.69483,0,,Fort Howard,MD,221,111,3.61991%,80.01597
57015,37.69463,0,11137,Chancellor,SD,506,218,14.82213%,60.71056
21918,37.69376,0,11138,Conowingo,MD,2637,1144,10.76981%,67.68399
61025,37.69215,0,11139,East Dubuque,IL,3247,1364,11.48753%,66.44569
13668,37.69067,0,11140,Norwood,NY,2133,895,17.06517%,56.83353
14020,37.68576,0,11141,Batavia,NY,15741,5830,17.14631%,56.69231
15021,37.6799,0,11142,Burgettstown,PA,5614,2265,13.57321%,62.84587
64037,37.67724,0,11143,Higginsville,MO,4092,1562,17.3998%,56.25164
44142,37.67205,0,11144,Brook Park,OH,14840,5964,9.64286%,69.61532
28127,37.66658,0,11145,New London,NC,5086,1815,14.4711%,61.29375
36619,37.66276,0,11146,Mobile,AL,8811,3855,14.96992%,60.43335
17857,37.65884,0,11147,Northumberland,PA,5464,2087,16.85578%,57.18004
25177,37.65258,0,11148,Saint Albans,WV,17368,7240,17.57255%,55.94305
55412,37.6439,0,11149,Minneapolis,MN,14237,5516,17.61607%,55.8659
44266,37.6338,0,11150,Ravenna,OH,22569,9233,13.30143%,63.29961
4349,37.62742,0,11151,Kents Hill,ME,662,259,14.50151%,61.23098
73539,37.62721,0,,Elmer,OK,100,57,23%,46.58325
92804,37.6137,0,11152,Anaheim,CA,49150,18488,15.90437%,58.80931
98816,37.59907,0,11153,Chelan,WA,4151,1678,21.41653%,49.30698
46555,37.59743,0,11154,North Webster,IN,1815,777,13.27824%,63.32838
67650,37.59686,0,,Morland,KS,246,104,19.10569%,53.2847
13808,37.59644,0,11155,Morris,NY,1270,541,19.05512%,53.36708
76048,37.59246,0,11156,Granbury,TX,13232,5379,16.76239%,57.31734
61849,37.58851,0,11157,Homer,IL,1184,509,16.21622%,58.25227
58225,37.58796,0,11158,Drayton,ND,820,321,15.12195%,60.1326
54949,37.58708,0,11159,Manawa,WI,2384,982,10.44463%,68.19265
30904,37.5813,0,11160,Augusta,GA,18687,6910,24.0274%,44.77745
70643,37.57604,0,,Grand Chenier,LA,456,188,14.47368%,61.23883
55793,37.57578,0,,Warba,MN,476,202,18.27731%,54.68122
12439,37.57563,0,,Hensonville,NY,74,25,22.97297%,46.58325
98597,37.5731,0,11161,Yelm,WA,9156,3901,14.90826%,60.4765
72730,37.56958,0,11162,Farmington,AR,3680,1686,16.16848%,58.30458
56076,37.56848,0,,Oakland,MN,323,144,12.6935%,64.29077
8015,37.5647,0,11163,Browns Mills,NJ,13422,5602,8.64998%,71.25504
27051,37.55972,0,11164,Walkertown,NC,4761,2086,11.27914%,66.7216
66853,37.55832,0,,Hamilton,KS,325,157,20%,51.69073
66017,37.55816,0,,Denton,KS,262,108,14.12214%,61.81417
84516,37.55803,0,,Clawson,UT,194,95,11.34021%,66.60653
61342,37.55633,0,11165,Mendota,IL,6024,2464,13.14741%,63.48921
40391,37.54864,0,11166,Winchester,KY,22012,9459,15.41886%,59.57426
61938,37.53849,0,11167,Mattoon,IL,14935,6021,14.76398%,60.70141
76108,37.52977,0,11168,Fort Worth,TX,16873,7224,14.56765%,61.03877
45885,37.52284,0,11169,Saint Marys,OH,8364,3514,13.51028%,62.86026
82083,37.52047,0,,Rock River,WY,261,118,19.54023%,52.46745
14171,37.52001,0,11170,West Valley,NY,1444,626,14.95845%,60.36012
61031,37.5193,0,11171,Franklin Grove,IL,1127,410,14.64064%,60.90016
84128,37.51617,0,11172,Salt Lake City,UT,10299,4850,10.36023%,68.27502
79081,37.51271,0,11173,Spearman,TX,2285,994,18.16193%,54.83028
33014,37.505,0,11174,Hialeah,FL,25807,10164,19.88995%,51.85157
97532,37.49747,0,11175,Merlin,OR,1616,655,14.97525%,60.31305
73667,37.49691,0,,Taloga,OK,410,170,20.97561%,49.96863
56763,37.49594,0,11176,Warroad,MN,3135,1371,15.3429%,59.67363
97383,37.49359,0,11177,Stayton,OR,5406,2475,15.51979%,59.36635
62947,37.492,0,,Herod,IL,398,184,19.34673%,52.77081
56381,37.49136,0,11178,Starbuck,MN,1928,767,16.80498%,57.14997
95550,37.49081,0,,Korbel,CA,75,36,18.66667%,53.9385
15208,37.48849,0,11179,Pittsburgh,PA,8329,3377,26.22164%,40.91873
15223,37.48466,0,11180,Pittsburgh,PA,5645,2074,17.87422%,55.29448
67758,37.48288,0,11181,Sharon Springs,KS,815,356,17.54601%,55.85675
62548,37.4822,0,11182,Mount Pulaski,IL,1672,688,14.17464%,61.66511
18816,37.48171,0,,Dimock,PA,119,57,22.68908%,46.99253
13694,37.4814,0,11183,Waddington,NY,998,385,16.63327%,57.42587
45402,37.48045,0,11184,Dayton,OH,2458,225,22.21318%,47.80978
56647,37.47965,0,,Hines,MN,464,201,18.10345%,54.89174
45206,37.47718,0,11185,Cincinnati,OH,8530,2442,29.55451%,35.15744
50433,37.47478,0,,Dougherty,IA,224,95,11.16071%,66.85105
8629,37.4728,0,11186,Trenton,NJ,7001,2772,11.29839%,66.61307
47954,37.47047,0,11187,Ladoga,IN,1480,644,12.90541%,63.84226
79014,37.46949,0,11188,Canadian,TX,2122,920,18.04901%,54.97804
49093,37.46569,0,11189,Three Rivers,MI,11690,4957,15.10693%,60.0463
38453,37.46244,0,,Dellrose,TN,155,76,7.74194%,72.73525
54539,37.46206,0,11190,Lake Tomahawk,WI,1219,458,18.12961%,54.83421
58027,37.46144,0,11191,Enderlin,ND,1051,422,17.31684%,56.2268
46205,37.45616,0,11192,Indianapolis,IN,18190,6867,22.47938%,47.32989
85552,37.45037,0,11193,Thatcher,AZ,2883,1382,19.28547%,52.83358
99135,37.44954,0,,Hartline,WA,151,57,17.21854%,56.39025
39532,37.44358,0,11194,Biloxi,MS,21604,9399,14.67784%,60.76679
70445,37.43597,0,11195,Lacombe,LA,6101,2524,16.1285%,58.26535
21814,37.4342,0,,Bivalve,MD,350,124,17.14286%,56.50663
22539,37.43359,0,11196,Reedville,VA,1877,723,15.92968%,58.59486
94511,37.43254,0,11197,Bethel Island,CA,1916,627,10.80376%,67.42378
13788,37.43182,0,11198,Hobart,NY,715,268,17.2028%,56.39025
4955,37.43138,0,11199,New Sharon,ME,886,364,21.67043%,48.6911
97820,37.43095,0,11200,Canyon City,OR,682,288,14.66276%,60.76548
24215,37.43074,0,,Andover,VA,62,23,24.19355%,44.33549
93675,37.43008,0,11201,Squaw Valley,CA,2379,957,13.57713%,62.62881
36081,37.4272,0,11202,Troy,AL,8095,3396,23.64423%,45.27042
49849,37.42264,0,11203,Ishpeming,MI,8503,3502,16.69999%,57.23627
54738,37.41979,0,11204,Eleva,WI,1901,784,13.41399%,62.89556
72083,37.41922,0,,Keo,AR,186,83,15.05376%,60.06853
48235,37.40976,0,11205,Detroit,MI,34283,13654,14.31905%,61.33036
64011,37.3997,0,11206,Bates City,MO,2361,1027,10.16518%,68.48817
28701,37.39848,0,11207,Alexander,NC,2084,945,18.52207%,54.08495
4363,37.3975,0,11208,Windsor,ME,1469,615,16.67801%,57.26242
55912,37.39191,0,11209,Austin,MN,18926,7536,16.33731%,57.84561
61430,37.38657,0,11210,East Galesburg,IL,505,231,16.43564%,57.67431
98648,37.38592,0,11211,Stevenson,WA,1869,775,16.85393%,56.95252
7428,37.38539,0,,Mc Afee,NJ,42,7,26.19048%,40.8625
52255,37.38515,0,11212,Lowden,IA,842,341,14.13302%,61.6298
52804,37.38009,0,11213,Davenport,IA,17600,7266,15.21023%,59.76909
88414,37.37524,0,,Capulin,NM,68,32,5.88235%,75.8408
50651,37.37455,0,11214,La Porte City,IA,2435,1051,14.41478%,61.13684
58204,37.37333,0,11215,Grand Forks AFB,ND,1996,1241,22.49499%,47.20959
33018,37.36631,0,11216,Hialeah,FL,23601,9751,15.55866%,59.16105
57274,37.35925,0,11217,Webster,SD,2120,846,17.92453%,55.06957
31046,37.35817,0,11218,Juliette,GA,1793,807,8.75627%,70.86015
43153,37.3575,0,11219,South Solon,OH,665,295,11.72932%,65.73044
97544,37.3569,0,11220,Williams,OR,1485,564,21.41414%,49.035
27610,37.34921,0,11221,Raleigh,NC,26546,10651,19.14413%,52.94603
78003,37.34047,0,11222,Bandera,TX,5285,2188,19.60265%,52.15493
56026,37.33867,0,11223,Ellendale,MN,1271,526,12.82455%,63.8318
35750,37.33627,0,11224,Hazel Green,AL,7479,3482,15.65717%,58.94922
67439,37.33351,0,11225,Ellsworth,KS,2557,836,15.99531%,58.36473
56043,37.33272,0,,Hayward,MN,335,138,9.55224%,69.46625
61007,37.33251,0,,Baileyville,IL,411,184,11.92214%,65.38
73089,37.33097,0,11226,Tuttle,OK,5213,2423,13.17859%,63.20808
15012,37.32619,0,11227,Belle Vernon,PA,12197,4945,17.66008%,55.48278
98310,37.31944,0,11228,Bremerton,WA,12408,4789,17.41618%,55.90252
70737,37.31122,0,11229,Gonzales,LA,17520,7818,12.19178%,64.90403
32068,37.30019,0,11230,Middleburg,FL,22673,10335,11.87315%,65.45192
59743,37.29393,0,,Melrose,MT,132,58,24.24242%,44.1315
33334,37.28806,0,11231,Fort Lauderdale,FL,21257,7203,18.94905%,53.24939
63742,37.28221,0,,Commerce,MO,70,24,12.85714%,63.7455
87108,37.27549,0,11232,Albuquerque,NM,24401,8242,26.0809%,40.95665
44047,37.26711,0,11233,Jefferson,OH,6159,2587,14.0932%,61.61411
98632,37.25699,0,11234,Longview,WA,30683,12528,14.75084%,60.48042
61232,37.24851,0,,Andalusia,IL,232,96,14.22414%,61.38398
88318,37.24837,0,,Corona,NM,267,113,20.59925%,50.39752
55941,37.24811,0,11235,Hokah,MN,679,288,13.25479%,63.04463
54302,37.24279,0,11236,Green Bay,WI,18703,7141,16.86361%,56.81653
93602,37.23698,0,11237,Auberry,CA,2456,1060,14.04723%,61.66903
54454,37.2361,0,11238,Milladore,WI,781,326,10.6274%,67.55977
46787,37.23521,0,11239,South Whitley,IN,2453,1081,11.41459%,66.19725
23437,37.23375,0,11240,Suffolk,VA,2862,1181,12.19427%,64.8465
46542,37.23227,0,11241,Milford,IN,2531,1105,11.65547%,65.77359
28072,37.23153,0,,Granite Quarry,NC,162,65,21.60494%,48.62703
28684,37.23105,0,11242,Todd,NC,1595,688,19.68652%,51.93264
30295,37.23002,0,11243,Zebulon,GA,2145,950,16.13054%,58.06005
62977,37.22933,0,,Raleigh,IL,363,181,19.83471%,51.67505
49328,37.2286,0,11244,Hopkins,MI,2296,1013,10.14808%,68.36656
43511,37.22781,0,11245,Custar,OH,583,248,9.09091%,70.18674
97111,37.22718,0,11246,Carlton,OR,1696,743,15.27123%,59.53633
33177,37.21918,0,11247,Miami,FL,27449,11021,14.39761%,61.04138
44420,37.20852,0,11248,Girard,OH,11414,4657,16.41843%,57.55663
75447,37.2052,0,11249,Ivanhoe,TX,670,299,13.8806%,61.92924
48166,37.20328,0,11250,Newport,MI,6334,2863,7.515%,72.89609
56013,37.20059,0,11251,Blue Earth,MN,3466,1356,16.58973%,57.25719
82732,37.1994,0,11252,Wright,WY,857,408,7.23454%,73.37074
53128,37.19798,0,11253,Genoa City,WI,4312,1806,11.61874%,65.81543
48460,37.19638,0,11254,New Lothrop,MI,1538,696,13.329%,62.86549
75231,37.18762,0,11255,Dallas,TX,30369,11241,26.19118%,40.70036
97391,37.17833,0,11256,Toledo,OR,3470,1497,15.07205%,59.85539
37656,37.17665,0,11257,Fall Branch,TN,2651,1107,14.67371%,60.54057
78238,37.1725,0,11258,San Antonio,TX,12461,5073,17.87176%,55.02642
55324,37.16887,0,11259,Darwin,MN,807,362,11.77199%,65.53561
65240,37.16736,0,11260,Centralia,MO,4666,2062,16.05229%,58.15943
58356,37.16568,0,11261,New Rockford,ND,1430,514,17.55245%,55.573
13605,37.16444,0,11262,Adams,NY,3115,1287,17.78491%,55.16503
63373,37.16345,0,,Portage des Sioux,MO,484,182,7.85124%,72.28151
68937,37.16294,0,11263,Elwood,NE,1381,602,17.66836%,55.36248
46065,37.16204,0,11264,Rossville,IN,1885,811,10.87533%,67.06812
34461,37.15973,0,11265,Lecanto,FL,6517,2256,15.85085%,58.49156
13030,37.15716,0,11266,Bridgeport,NY,2829,1112,11.7356%,65.57222
52232,37.15634,0,,Hartwick,IA,156,66,10.89744%,67.0145
81650,37.15458,0,11267,Rifle,CO,6256,2601,12.14834%,64.85173
4654,37.15221,0,11268,Machias,ME,2374,865,22.24094%,47.45934
99660,37.15146,0,,Saint Paul Island,AK,371,125,10.51213%,67.6683
65739,37.15115,0,11269,Ridgedale,MO,783,337,19.92337%,51.44752
4030,37.15066,0,11270,East Waterboro,ME,975,452,15.38462%,59.26828
43548,37.15026,0,,New Bavaria,OH,466,210,10.08584%,68.39794
82240,37.14843,0,11271,Torrington,WY,6232,2536,18.10013%,54.58445
85351,37.1389,0,11272,Sun City,AZ,28470,9374,20%,51.31022
17509,37.13037,0,11273,Christiana,PA,2586,1148,10.8662%,67.0498
67748,37.12915,0,11274,Oakley,KS,1858,751,18.89128%,53.22063
90242,37.12181,0,11275,Downey,CA,24892,10034,14.68343%,60.47127
76011,37.11021,0,11276,Arlington,TX,17373,6738,22.74219%,46.58064
17835,37.1054,0,,Laurelton,PA,165,71,15.15152%,59.65925
76484,37.10518,0,11277,Palo Pinto,TX,635,256,20%,51.29845
97038,37.10279,0,11278,Molalla,OR,8035,3454,12.48289%,64.24892
67853,37.10044,0,11279,Ingalls,KS,531,254,17.89077%,54.9192
3752,37.10015,0,11280,Goshen,NH,534,230,14.98127%,59.93123
77480,37.09872,0,11281,Sweeny,TX,4683,2152,12.15033%,64.80596
15357,37.09713,0,11282,Rices Landing,PA,1131,455,13.7931%,61.97501
68102,37.09588,0,11283,Omaha,NE,3424,394,23.91939%,44.52116
51578,37.09492,0,,Westphalia,IA,77,30,10.38961%,67.83175
4650,37.09485,0,,Little Deer Isle,ME,172,78,20.34884%,50.6695
44137,37.08995,0,11284,Maple Heights,OH,17677,7010,12.88114%,63.53759
95444,37.08503,0,,Graton,CA,237,90,7.59494%,72.64503
52057,37.08353,0,11285,Manchester,IA,5240,2169,17.21374%,56.06858
68310,37.07931,0,11286,Beatrice,NE,10142,3870,16.00276%,58.1542
61540,37.07594,0,11287,Lacon,IL,2112,871,13.68371%,62.14892
45882,37.07481,0,11288,Rockford,OH,2036,801,11.54224%,65.83766
8093,37.07238,0,11289,Westville,NJ,6776,2561,10.65525%,67.36232
4049,37.06993,0,11290,Limington,ME,2146,880,14.81827%,60.1836
53965,37.0676,0,11291,Wisconsin Dells,WI,6326,2468,14.73285%,60.3222
14551,37.06491,0,11292,Sodus,NY,3500,1429,13.71429%,62.07439
46135,37.06068,0,11293,Greencastle,IN,11922,4449,15.71884%,58.61971
85931,37.05734,0,,Forest Lakes,AZ,244,97,23.77049%,44.74477
59416,37.05717,0,,Brady,MT,366,140,17.48634%,55.573
70749,37.05678,0,11294,Jarreau,LA,1055,419,13.74408%,62.02077
75943,37.05633,0,11295,Douglass,TX,555,268,18.01802%,54.65376
3785,37.05552,0,11296,Woodsville,NH,2405,805,15.46777%,59.04599
43066,37.05465,0,11297,Radnor,OH,766,337,16.05744%,58.02475
49112,37.05259,0,11298,Edwardsburg,MI,6712,2837,12.21692%,64.64252
80434,37.05073,0,,Cowdrey,CO,63,26,22.22222%,47.4005
53807,37.0498,0,11299,Cuba City,WI,3344,1421,13.48684%,62.45359
66861,37.04823,0,11300,Marion,KS,2377,965,17.79554%,55.02773
44411,37.0471,0,11301,Deerfield,OH,1737,780,9.03857%,70.11482
55702,37.04655,0,,Alborn,MN,252,105,13.49206%,62.4379
34203,37.04138,0,11302,Bradenton,FL,18612,7420,16.56995%,57.13166
73139,37.03336,0,11303,Oklahoma City,OK,10604,4386,18.62505%,53.58152
4572,37.02954,0,11304,Waldoboro,ME,3327,1342,18.57529%,53.66652
17555,37.02753,0,11305,Narvon,PA,3994,1796,10.0651%,68.32602
66408,37.02634,0,,Bern,KS,333,154,16.51652%,57.2075
84537,37.02604,0,11306,Orangeville,UT,748,339,12.29947%,64.47253
68030,37.02568,0,11307,Homer,NE,566,247,12.72085%,63.7455
61878,37.02524,0,11308,Thomasboro,IL,1044,445,12.06897%,64.86873
43408,37.0249,0,,Clay Center,OH,195,93,7.69231%,72.40835
20746,37.02008,0,11309,Suitland,MD,17367,7347,13.37018%,62.62358
30021,37.01149,0,11310,Clarkston,GA,13900,5470,22.00719%,47.73917
63388,37.00756,0,,Williamsburg,MO,444,186,20.04505%,51.11539
97478,37.00174,0,11311,Springfield,OR,20754,8992,14.75378%,60.23198
59427,36.99515,0,11312,Cut Bank,MT,3266,1391,19.99388%,51.19254
45816,36.99421,0,,Benton Ridge,OH,171,76,7.01754%,73.5525
16254,36.99347,0,11313,Shippenville,PA,2503,948,18.93727%,53.01141
27958,36.99156,0,11314,Moyock,NC,4480,1965,11.58482%,65.67944
74129,36.98705,0,11315,Tulsa,OK,11933,4942,17.57312%,55.35725
58768,36.98374,0,,Norwich,ND,158,72,13.92405%,61.64419
48620,36.98368,0,,Edenville,MI,36,17,13.88889%,61.70303
21780,36.98339,0,11316,Sabillasville,MD,1036,443,14.96139%,59.85408
99027,36.98196,0,11317,Otis Orchards,WA,4153,1808,14.39923%,60.81255
57048,36.98066,0,11318,Montrose,SD,603,258,14.5937%,60.4765
61080,36.97887,0,11319,South Beloit,IL,5922,2450,12.02297%,64.90011
48413,36.97577,0,11320,Bad Axe,MI,5381,2145,13.41758%,62.49413
61764,36.97158,0,11321,Pontiac,IL,9855,3487,14.38864%,60.81517
17844,36.96721,0,11322,Mifflinburg,PA,6061,2702,15.29451%,59.25389
67674,36.96554,0,,Walker,KS,48,20,14.58333%,60.4765
67066,36.96547,0,,Iuka,KS,212,93,22.16981%,47.4005
35064,36.96323,0,11323,Fairfield,AL,7952,3306,20.12073%,50.92971
54216,36.95992,0,11324,Kewaunee,WI,4085,1656,12.33782%,64.34046
52201,36.95858,0,11325,Ainsworth,IA,793,343,16.77175%,56.69623
95482,36.95308,0,11326,Ukiah,CA,19270,7655,17.89829%,54.75314
28801,36.94518,0,11327,Asheville,NC,9502,2629,27.40476%,38.35714
26351,36.94203,0,11328,Glenville,WV,1977,796,25.44259%,41.73729
74701,36.93827,0,11329,Durant,OK,11723,5092,23.22784%,45.55286
61412,36.93478,0,11330,Alexis,IL,970,415,14.63917%,60.34574
57031,36.93441,0,,Gayville,SD,414,173,14.00966%,61.42974
45365,36.92897,0,11331,Sidney,OH,19397,8252,13.23401%,62.7648
42376,36.92255,0,11332,Utica,KY,3989,1780,13.61243%,62.111
54201,36.92038,0,11333,Algoma,WI,3914,1563,13.46449%,62.36467
79102,36.91767,0,11334,Amarillo,TX,5969,2517,19.65153%,51.70119
64020,36.91537,0,11335,Concordia,MO,2411,985,15.59519%,58.6877
51443,36.91436,0,11336,Glidden,IA,1254,483,12.75917%,63.5729
14825,36.91386,0,11337,Chemung,NY,587,270,15.50256%,58.842
74434,36.91227,0,11338,Fort Gibson,OK,5206,2390,17.57587%,55.26571
54457,36.90921,0,11339,Nekoosa,WI,5927,2548,13.14324%,62.90079
74640,36.90751,0,,Hunter,OK,259,110,24.71042%,42.96381
65074,36.90696,0,11340,Russellville,MO,1745,775,14.26934%,60.95377
57043,36.9062,0,11341,Marion,SD,1035,426,17.3913%,55.573
27295,36.89947,0,11342,Lexington,NC,23458,10088,12.74192%,63.58205
25916,36.89302,0,,Sabine,WV,46,18,0%,85.53927
70644,36.89297,0,,Grant,LA,97,50,23.71134%,44.67677
46968,36.89293,0,,Ora,IN,73,28,9.58904%,69.01251
29150,36.88618,0,11343,Sumter,SC,24500,10052,20.09388%,50.9101
76112,36.87258,0,11344,Fort Worth,TX,25078,10144,19.96571%,51.12585
78010,36.86524,0,11345,Center Point,TX,1656,668,18.53865%,53.58022
50034,36.86469,0,,Blairsburg,IA,334,157,12.87425%,63.33753
54204,36.86428,0,11346,Brussels,WI,1183,495,11.66526%,65.42053
67464,36.86377,0,11347,Marquette,KS,672,252,16.66667%,56.79953
15065,36.8612,0,11348,Natrona Heights,PA,8681,3456,16.86442%,56.45171
54857,36.8588,0,,Mikana,WI,80,31,15%,59.65925
50160,36.85872,0,,Martensdale,IA,217,93,11.52074%,65.65198
65063,36.85814,0,11349,New Bloomfield,MO,1856,818,12.55388%,63.87103
4640,36.85723,0,11350,Hancock,ME,1482,597,21.45749%,48.52765
45742,36.85626,0,11351,Little Hocking,OH,2052,935,15.88694%,58.12674
12455,36.85522,0,11352,Margaretville,NY,1719,546,16.23037%,57.5344
43232,36.84791,0,11353,Columbus,OH,24927,10061,15.38894%,58.98061
98363,36.83881,0,11354,Port Angeles,WA,8207,3437,17.39978%,55.51416
59824,36.8363,0,11355,Charlo,MT,962,424,25.98753%,40.71343
5778,36.8359,0,,Whiting,VT,478,208,17.36402%,55.573
19501,36.83558,0,11356,Adamstown,PA,681,287,14.24376%,60.94331
47342,36.83484,0,11357,Gaston,IN,2040,888,13.18627%,62.7648
43318,36.83372,0,11358,De Graff,OH,2022,925,10.88032%,66.73206
43025,36.83208,0,11359,Hebron,OH,3961,1712,11.91618%,64.94457
83427,36.83089,0,,Iona,ID,377,185,18.30239%,53.9385
14489,36.82937,0,11360,Lyons,NY,5164,1897,13.49729%,62.21822
31329,36.82679,0,11361,Springfield,GA,4225,1878,14.15385%,61.08453
53520,36.82445,0,11362,Brodhead,WI,4300,1874,13.09302%,62.91256
58004,36.82321,0,,Amenia,ND,213,82,19.24883%,52.304
97024,36.82169,0,11363,Fairview,OR,5361,2204,14.97855%,59.65925
77074,36.81378,0,11364,Houston,TX,23428,9064,23.22008%,45.45218
50078,36.80733,0,,Ferguson,IA,83,32,7.22892%,73.00723
